FEI Number,Legal Name,City,State,Zip,Country/Area,Fiscal Year,Inspection ID,Posted Citations,Inspection End Date,Classification,Project Area,Product Type,FMD-145 Date
3009746947,"ReproTech, LTD.",Garland,Texas,75042,United States,2022,1162418,No,02/14/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3016851352,Pacific Medical Inc,Fresno,California,93710,United States,2022,1163852,No,02/14/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013528388,CCRM Fertility Northern Virginia,Vienna,Virginia,22182,United States,2022,1162042,Yes,02/11/2022,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005188109,Reproductive Care Center,Sandy,Utah,84092,United States,2022,1162086,Yes,02/11/2022,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012706615,"The Fertility Center of New Mexico, LLC",Albuquerque,New Mexico,87106,United States,2022,1162424,No,02/10/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004628096,Arizona Andrology Laboratory & Cryobank,Tucson,Arizona,85710,United States,2022,1162971,No,02/10/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012841010,John F Freer LLC,Mountainside,New Jersey,07092,United States,2022,1162053,No,02/09/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000718790,Lions Eye Bank of West Central Ohio,Dayton,Ohio,45439,United States,2022,1162210,No,02/09/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004272066,North Houston Center for Reproductive Medicine dba Hart Fertility Center,Shenandoah,Texas,77384,United States,2022,1162284,No,02/09/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004571445,AHN Center for Reproductive Medicine,Pittsburgh,Pennsylvania,15237,United States,2022,1162459,No,02/09/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006803588,"Folsom Metal Products, Inc.",Pelham,Alabama,35124,United States,2022,1162055,No,02/08/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008961297,Orthority Corporation,Caguas,Puerto Rico,00725,United States,2022,1162402,No,02/08/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014623896,Osteolife Biomedical I LLC,Miami,Florida,33136,United States,2022,1161595,Yes,02/04/2022,Official Action Indicated (OAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010213165,Tri County Surgery Center,Thousand Oaks,California,91361,United States,2022,1159952,No,12/28/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007268508,Fort Worth Fertility P.A.,Fort Worth,Texas,76104,United States,2022,1160189,No,12/28/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3017935292,IVF Laboratories of Fort Worth LLC,Fort Worth,Texas,76104,United States,2022,1160587,No,12/28/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1049604,University of Louisville Health - University of Louisville Hospital,Louisville,Kentucky,40202,United States,2022,1161458,No,12/28/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3020161200,Shady Grove Fertility Jones Institute,Norfolk,Virginia,23507,United States,2022,1161505,No,12/21/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005543975,M.A.Z.E. Laboratories,Purchase,New York,10577,United States,2022,1159185,Yes,12/17/2021,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012673301,SAFC Carlsbad Inc.,Carlsbad,California,92009,United States,2022,1159031,No,12/16/2021,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001456156,Lions Eye Bank Of Nebraska,Omaha,Nebraska,68105,United States,2022,1158725,No,12/13/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3017876968,"Aurora Health Care, Fertility Clinic",Kenosha,Wisconsin,53142,United States,2022,1158812,No,12/10/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3017393442,AFMC Diamond Lab,Diamond Bar,California,91765,United States,2022,1158817,No,12/09/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004081056,Center for Fertility and Reproductive Endocrinology UPP,Pittsburgh,Pennsylvania,15235,United States,2022,1158607,Yes,12/08/2021,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3016710947,"SGF Tampa Bay, LLC",Wesley Chapel,Florida,33543,United States,2022,1159440,No,12/06/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005339885,"Sutter Medical Center, Sacramento",Sacramento,California,95816,United States,2022,1158613,No,12/03/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1872175,Spectrum Health Hospitals,Grand Rapids,Michigan,49503,United States,2022,1161179,No,12/03/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003651453,HonorBridge,Winston Salem,North Carolina,27103,United States,2022,1158004,No,12/02/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3019301545,"Boston IVF, The New Hampshire Center",Bedford,New Hampshire,03110,United States,2022,1160246,No,12/02/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003410694,Organogenesis Inc.,Vestavia Hills,Alabama,35216,United States,2022,1158368,No,12/01/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000451317,Reproductive Health Center,Tucson,Arizona,85712,United States,2022,1158391,No,12/01/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3017125075,"Kokopelli Technologies,  dba Embryodirector.com",San Antonio,Texas,78258,United States,2022,1158848,Yes,12/01/2021,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008769612,Zhang Medical P.C. d/b/a New Hope Fertility Center,New York,New York,10019,United States,2022,1157834,Yes,11/30/2021,Official Action Indicated (OAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003409897,Cryobiology Inc,Columbus,Ohio,43214,United States,2022,1158137,No,11/30/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000718079,Greater Delaware Valley Society of Transplant Surgeons,Philadelphia,Pennsylvania,19123,United States,2022,1160545,No,11/30/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003909013,Atrium Health Wake Forest Baptist,Winston Salem,North Carolina,27103,United States,2022,1157296,No,11/22/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000517650,UNM Hospitals,Albuquerque,New Mexico,87106,United States,2022,1157844,No,11/22/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3015342338,Predictable Surgical Technologies,Hebron,Kentucky,41048,United States,2022,1157258,Yes,11/18/2021,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010121355,"Safetycord USA, Inc",San Juan,Puerto Rico,00921,United States,2022,1157962,No,11/18/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3015434301,Catalent Maryland Inc,Harmans,Maryland,21077,United States,2022,1156961,No,11/17/2021,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006304159,Kaiser Permanente Center For Reproductive Health,Sacramento,California,95815,United States,2022,1157271,No,11/17/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003415663,American Tissue Services Foundation,Glendale,Arizona,85303,United States,2022,1157286,No,11/16/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3016730660,Cleveland Clinic Akron General Fertility Laboratory,Akron,Ohio,44333,United States,2022,1156967,No,11/12/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008927424,"Audubon Fertility, LLC",New Orleans,Louisiana,70115,United States,2022,1158208,No,11/12/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013684126,"Alevio, LLC",Birmingham,Alabama,35242,United States,2022,1156436,Yes,11/10/2021,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004514148,New England Fertility Institute,Stamford,Connecticut,06905,United States,2022,1156769,No,11/09/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013678533,Rockefeller Fertility Center,New York,New York,10019,United States,2022,1155993,Yes,11/05/2021,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011393264,"Coqui Blood Salvage, Inc",Caguas,Puerto Rico,00727,United States,2022,1156494,No,11/05/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004732061,The George Washington University Medical Faculty Associates Fertility and IVF Center,Washington,District of Columbia,20037,United States,2022,1156017,Yes,11/04/2021,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012342784,Reina Medical Solutions,Hinckley,Ohio,44233,United States,2022,1156363,No,11/03/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013535496,"Arms, Inc.",Cooper City,Florida,33328,United States,2022,1157655,No,11/03/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3002733251,"New England Cryogenic Center, Inc.",Marlborough,Massachusetts,01752,United States,2022,1158602,No,11/03/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3019744928,Kindbody Princeton,Princeton,New Jersey,08542,United States,2022,1155886,No,11/02/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1570984,Community Blood Center,Dayton,Ohio,45402,United States,2022,1156373,No,11/02/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003415260,Life Alliance Organ Recovery Agency,Miami,Florida,33136,United States,2022,1157649,No,11/02/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3017892518,Stryker Puerto Rico Sales LLC,San Juan,Puerto Rico,00918,United States,2022,1157182,No,10/29/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014188529,3D Dental Designs and Development LLC,Shaker Heights,Ohio,44120,United States,2022,1155936,No,10/28/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010135946,"Poma Fertility, LLC",Kirkland,Washington,98034,United States,2022,1156038,No,10/28/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3017585297,Reproductive Medicine Associates of New Jersey,Marlton,New Jersey,08053,United States,2022,1157261,No,10/28/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008865245,"NuTech Spine, Inc.",Birmingham,Alabama,35223,United States,2022,1155920,No,10/27/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3016678087,FMCNA Fresno,Fresno,California,93711,United States,2022,1155877,No,10/26/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012583739,"Kite Pharma, Inc.",El Segundo,California,90245,United States,2022,1155166,Yes,10/22/2021,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3016712601,Fangyinmeng MD Inc.,Irvine,California,92618,United States,2022,1156659,Yes,10/22/2021,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2513291,"Eurofins Lancaster Laboratories, Inc",Lancaster,Pennsylvania,17601,United States,2022,1156933,No,10/21/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014254014,Birth Tissue Recovery,Raleigh,North Carolina,27610,United States,2022,1158171,No,10/21/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001238368,Iowa Lions Eye Bank,Coralville,Iowa,52241,United States,2022,1155871,No,10/20/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3018123061,"Hematopoietic Stem Cell Transplanation and Cellular Therapy, UCI Medical Center",Orange,California,92868,United States,2022,1155155,No,10/19/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014721365,Conceive Fertility Center,Irving,Texas,75039,United States,2022,1155089,Yes,10/15/2021,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008079473,CDC Medical LLC,Columbus,Ohio,43215,United States,2022,1154960,No,10/14/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3019747076,"Peach State Medical Practice, P.C.",Austin,Texas,78701,United States,2022,1155104,No,10/14/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3020109315,Havencryo,San Antonio,Texas,78249,United States,2022,1155128,No,10/12/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3017871794,UMASS Memorial Hospital,Worcester,Massachusetts,01605,United States,2022,1155541,No,10/12/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3018118424,Global Premier Fertility Orange County LLC,Newport Beach,California,92663,United States,2022,1155051,No,10/08/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3018735656,Spring Fertility New York,New York,New York,10036,United States,2022,1154304,No,10/07/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3017876253,Fellow Health Inc,San Leandro,California,94577,United States,2022,1155132,No,10/07/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3019411058,Seattle Sperm Bank LLC,Bellevue,Washington,98004,United States,2022,1153934,No,10/06/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009656256,M3 Medical Resources LLC,Old Bridge,New Jersey,08857,United States,2021,1153238,No,09/29/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000718788,"Kentucky Organ Donor Affiliates, Inc.",Louisville,Kentucky,40223,United States,2021,1153971,No,09/29/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012228225,Tenderneeds Fertility LLC,Greenville,Indiana,47124,United States,2021,1153982,Yes,09/29/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3016712600,UR Medicine Labs Central Laboratory,West Henrietta,New York,14586,United States,2021,1153863,No,09/27/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3015927085,CorneaGen Inc,Seattle,Washington,98101,United States,2021,1152947,Yes,09/24/2021,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3015404055,North Louisiana Tissue Bank,West Monroe,Louisiana,71291,United States,2021,1152959,Yes,09/24/2021,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013912801,Cryobank America LLC,Arlington,Texas,76014,United States,2021,1153389,No,09/24/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004432442,Colorado Center for Reproductive Medicine DBA Atlanta Center for Reproductive Medicine,Atlanta,Georgia,30328,United States,2021,1153689,No,09/24/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004195871,Stembanc Inc,Chardon,Ohio,44024,United States,2021,1153328,No,09/23/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004195871,Stembanc Inc,Chardon,Ohio,44024,United States,2021,1154700,No,09/23/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
