,State,County name,CountyFIPS,Arthritis-Crude Prevalence,color
790,IA,ADAMS,19003,29.1,"[1, 0.4317, 1]"
791,IA,ALLAMAKEE,19005,29.2,"[1, 0.4286, 1]"
792,IA,APPANOOSE,19007,30.9,"[1, 0.37460000000000004, 1]"
793,IA,AUDUBON,19009,30.7,"[1, 0.381, 1]"
794,IA,BENTON,19011,25.9,"[1, 0.5333, 1]"
795,IA,BLACK HAWK,19013,25.4,"[1, 0.5492, 1]"
796,IA,BOONE,19015,26.6,"[1, 0.5111, 1]"
797,IA,BREMER,19017,26.8,"[1, 0.5048, 1]"
798,IA,BUCHANAN,19019,25.9,"[1, 0.5333, 1]"
799,IA,BUENA VISTA,19021,23.8,"[1, 0.6, 1]"
800,IA,BUTLER,19023,28.3,"[1, 0.45709999999999995, 1]"
801,IA,CALHOUN,19025,29.5,"[1, 0.41900000000000004, 1]"
802,IA,CARROLL,19027,27.0,"[1, 0.49839999999999995, 1]"
803,IA,CASS,19029,30.2,"[1, 0.39680000000000004, 1]"
804,IA,CEDAR,19031,26.8,"[1, 0.5048, 1]"
805,IA,CERRO GORDO,19033,28.8,"[1, 0.4413, 1]"
806,IA,CHEROKEE,19035,29.6,"[1, 0.41590000000000005, 1]"
807,IA,CHICKASAW,19037,28.8,"[1, 0.4413, 1]"
808,IA,CLARKE,19039,28.0,"[1, 0.4667, 1]"
809,IA,CLAY,19041,28.3,"[1, 0.45709999999999995, 1]"
810,IA,CLAYTON,19043,29.3,"[1, 0.4254, 1]"
811,IA,CLINTON,19045,27.4,"[1, 0.4857, 1]"
812,IA,CRAWFORD,19047,26.4,"[1, 0.5175000000000001, 1]"
813,IA,DALLAS,19049,22.9,"[1, 0.6286, 1]"
814,IA,DAVIS,19051,28.7,"[1, 0.4444, 1]"
815,IA,DECATUR,19053,26.6,"[1, 0.5111, 1]"
816,IA,DELAWARE,19055,28.9,"[1, 0.43810000000000004, 1]"
817,IA,DES MOINES,19057,29.2,"[1, 0.4286, 1]"
818,IA,DICKINSON,19059,29.2,"[1, 0.4286, 1]"
819,IA,DUBUQUE,19061,24.3,"[1, 0.5841000000000001, 1]"
820,IA,EMMET,19063,28.0,"[1, 0.4667, 1]"
821,IA,FAYETTE,19065,28.1,"[1, 0.4635, 1]"
822,IA,FLOYD,19067,30.7,"[1, 0.381, 1]"
823,IA,FRANKLIN,19069,28.9,"[1, 0.43810000000000004, 1]"
824,IA,FREMONT,19071,30.5,"[1, 0.3873, 1]"
825,IA,GREENE,19073,30.2,"[1, 0.39680000000000004, 1]"
826,IA,GRUNDY,19075,26.9,"[1, 0.5016, 1]"
827,IA,GUTHRIE,19077,28.8,"[1, 0.4413, 1]"
828,IA,HAMILTON,19079,28.0,"[1, 0.4667, 1]"
829,IA,HANCOCK,19081,28.5,"[1, 0.4508, 1]"
830,IA,HARDIN,19083,27.5,"[1, 0.48250000000000004, 1]"
831,IA,HARRISON,19085,28.4,"[1, 0.45399999999999996, 1]"
832,IA,HENRY,19087,25.8,"[1, 0.5365, 1]"
833,IA,HOWARD,19089,29.2,"[1, 0.4286, 1]"
834,IA,HUMBOLDT,19091,29.0,"[1, 0.43489999999999995, 1]"
835,IA,IDA,19093,28.1,"[1, 0.4635, 1]"
836,IA,IOWA,19095,26.8,"[1, 0.5048, 1]"
837,IA,JACKSON,19097,29.5,"[1, 0.41900000000000004, 1]"
838,IA,JASPER,19099,28.3,"[1, 0.45709999999999995, 1]"
839,IA,JEFFERSON,19101,26.5,"[1, 0.5143, 1]"
840,IA,JOHNSON,19103,18.9,"[1, 0.7556, 1]"
841,IA,JONES,19105,27.1,"[1, 0.4952, 1]"
842,IA,KEOKUK,19107,29.4,"[1, 0.4222, 1]"
843,IA,KOSSUTH,19109,28.8,"[1, 0.4413, 1]"
844,IA,LEE,19111,28.3,"[1, 0.45709999999999995, 1]"
845,IA,LINN,19113,24.0,"[1, 0.5937, 1]"
846,IA,LOUISA,19115,25.6,"[1, 0.5428999999999999, 1]"
847,IA,LUCAS,19117,30.1,"[1, 0.4, 1]"
848,IA,LYON,19119,25.9,"[1, 0.5333, 1]"
849,IA,MADISON,19121,26.5,"[1, 0.5143, 1]"
850,IA,MAHASKA,19123,25.9,"[1, 0.5333, 1]"
851,IA,MARION,19125,25.1,"[1, 0.5587, 1]"
852,IA,MARSHALL,19127,26.8,"[1, 0.5048, 1]"
853,IA,MILLS,19129,27.5,"[1, 0.48250000000000004, 1]"
854,IA,MITCHELL,19131,30.1,"[1, 0.4, 1]"
855,IA,MONONA,19133,31.1,"[1, 0.36829999999999996, 1]"
856,IA,MONROE,19135,29.4,"[1, 0.4222, 1]"
857,IA,MONTGOMERY,19137,31.9,"[1, 0.3429, 1]"
858,IA,MUSCATINE,19139,26.1,"[1, 0.527, 1]"
859,IA,O'BRIEN,19141,27.4,"[1, 0.4857, 1]"
860,IA,OSCEOLA,19143,28.1,"[1, 0.4635, 1]"
861,IA,PAGE,19145,27.8,"[1, 0.473, 1]"
862,IA,PALO ALTO,19147,28.1,"[1, 0.4635, 1]"
863,IA,PLYMOUTH,19149,26.9,"[1, 0.5016, 1]"
864,IA,POCAHONTAS,19151,32.1,"[1, 0.3365, 1]"
865,IA,POLK,19153,22.2,"[1, 0.6508, 1]"
866,IA,POTTAWATTAMIE,19155,26.3,"[1, 0.5206, 1]"
867,IA,POWESHIEK,19157,26.5,"[1, 0.5143, 1]"
868,IA,RINGGOLD,19159,30.7,"[1, 0.381, 1]"
869,IA,SAC,19161,29.9,"[1, 0.4063, 1]"
870,IA,SCOTT,19163,28.0,"[1, 0.4667, 1]"
871,IA,SHELBY,19165,29.4,"[1, 0.4222, 1]"
872,IA,SIOUX,19167,21.9,"[1, 0.6603, 1]"
873,IA,STORY,19169,18.5,"[1, 0.7683, 1]"
874,IA,TAMA,19171,28.8,"[1, 0.4413, 1]"
875,IA,TAYLOR,19173,28.6,"[1, 0.4476, 1]"
876,IA,UNION,19175,28.1,"[1, 0.4635, 1]"
877,IA,VAN BUREN,19177,30.0,"[1, 0.4032, 1]"
878,IA,WAPELLO,19179,28.6,"[1, 0.4476, 1]"
879,IA,WARREN,19181,25.4,"[1, 0.5492, 1]"
880,IA,WASHINGTON,19183,28.2,"[1, 0.46030000000000004, 1]"
881,IA,WAYNE,19185,31.4,"[1, 0.3587, 1]"
882,IA,WEBSTER,19187,26.4,"[1, 0.5175000000000001, 1]"
883,IA,WINNEBAGO,19189,27.6,"[1, 0.47940000000000005, 1]"
884,IA,WINNESHIEK,19191,24.2,"[1, 0.5872999999999999, 1]"
885,IA,WOODBURY,19193,24.2,"[1, 0.5872999999999999, 1]"
886,IA,WORTH,19195,28.5,"[1, 0.4508, 1]"
887,IA,WRIGHT,19197,30.2,"[1, 0.39680000000000004, 1]"
888,KS,ALLEN,20001,29.2,"[1, 0.4286, 1]"
889,KS,ANDERSON,20003,28.6,"[1, 0.4476, 1]"
890,KS,ATCHISON,20005,25.8,"[1, 0.5365, 1]"
891,KS,BARBER,20007,27.4,"[1, 0.4857, 1]"
892,KS,BARTON,20009,26.5,"[1, 0.5143, 1]"
893,KS,BOURBON,20011,30.2,"[1, 0.39680000000000004, 1]"
894,KS,BROWN,20013,29.0,"[1, 0.43489999999999995, 1]"
895,KS,BUTLER,20015,25.0,"[1, 0.5619000000000001, 1]"
896,KS,CHASE,20017,29.1,"[1, 0.4317, 1]"
897,KS,CHAUTAUQUA,20019,30.8,"[1, 0.3778, 1]"
898,KS,CHEROKEE,20021,29.1,"[1, 0.4317, 1]"
899,KS,CHEYENNE,20023,30.5,"[1, 0.3873, 1]"
900,KS,CLARK,20025,29.6,"[1, 0.41590000000000005, 1]"
901,KS,CLAY,20027,29.2,"[1, 0.4286, 1]"
902,KS,CLOUD,20029,27.4,"[1, 0.4857, 1]"
903,KS,COFFEY,20031,27.2,"[1, 0.4921, 1]"
904,KS,COMANCHE,20033,29.6,"[1, 0.41590000000000005, 1]"
905,KS,COWLEY,20035,25.9,"[1, 0.5333, 1]"
906,KS,CRAWFORD,20037,24.8,"[1, 0.5683, 1]"
907,KS,DECATUR,20039,32.2,"[1, 0.33330000000000004, 1]"
908,KS,DICKINSON,20041,27.2,"[1, 0.4921, 1]"
909,KS,DONIPHAN,20043,25.9,"[1, 0.5333, 1]"
910,KS,DOUGLAS,20045,16.5,"[1, 0.8317, 1]"
911,KS,EDWARDS,20047,29.2,"[1, 0.4286, 1]"
912,KS,ELK,20049,34.8,"[1, 0.2508, 1]"
913,KS,ELLIS,20051,20.3,"[1, 0.7111000000000001, 1]"
914,KS,ELLSWORTH,20053,26.6,"[1, 0.5111, 1]"
915,KS,FINNEY,20055,21.4,"[1, 0.6762, 1]"
916,KS,FORD,20057,19.4,"[1, 0.7397, 1]"
917,KS,FRANKLIN,20059,28.2,"[1, 0.46030000000000004, 1]"
918,KS,GEARY,20061,18.1,"[1, 0.781, 1]"
919,KS,GOVE,20063,30.4,"[1, 0.39049999999999996, 1]"
920,KS,GRAHAM,20065,31.9,"[1, 0.3429, 1]"
921,KS,GRANT,20067,22.1,"[1, 0.654, 1]"
922,KS,GRAY,20069,22.9,"[1, 0.6286, 1]"
923,KS,GREELEY,20071,27.1,"[1, 0.4952, 1]"
924,KS,GREENWOOD,20073,32.7,"[1, 0.3175, 1]"
925,KS,HAMILTON,20075,23.4,"[1, 0.6127, 1]"
926,KS,HARPER,20077,29.1,"[1, 0.4317, 1]"
927,KS,HARVEY,20079,25.2,"[1, 0.5556, 1]"
928,KS,HASKELL,20081,24.1,"[1, 0.5905, 1]"
929,KS,HODGEMAN,20083,28.6,"[1, 0.4476, 1]"
930,KS,JACKSON,20085,26.3,"[1, 0.5206, 1]"
931,KS,JEFFERSON,20087,28.9,"[1, 0.43810000000000004, 1]"
932,KS,JEWELL,20089,33.6,"[1, 0.28890000000000005, 1]"
933,KS,JOHNSON,20091,20.4,"[1, 0.7079, 1]"
934,KS,KEARNY,20093,24.6,"[1, 0.5746, 1]"
935,KS,KINGMAN,20095,29.0,"[1, 0.43489999999999995, 1]"
936,KS,KIOWA,20097,27.1,"[1, 0.4952, 1]"
937,KS,LABETTE,20099,30.1,"[1, 0.4, 1]"
938,KS,LANE,20101,28.7,"[1, 0.4444, 1]"
939,KS,LEAVENWORTH,20103,25.7,"[1, 0.5397000000000001, 1]"
940,KS,LINCOLN,20105,29.3,"[1, 0.4254, 1]"
941,KS,LINN,20107,28.9,"[1, 0.43810000000000004, 1]"
942,KS,LOGAN,20109,27.4,"[1, 0.4857, 1]"
943,KS,LYON,20111,22.6,"[1, 0.6381, 1]"
944,KS,MCPHERSON,20113,26.0,"[1, 0.5302, 1]"
945,KS,MARION,20115,28.5,"[1, 0.4508, 1]"
946,KS,MARSHALL,20117,31.0,"[1, 0.37139999999999995, 1]"
947,KS,MEADE,20119,25.4,"[1, 0.5492, 1]"
948,KS,MIAMI,20121,24.1,"[1, 0.5905, 1]"
949,KS,MITCHELL,20123,26.9,"[1, 0.5016, 1]"
950,KS,MONTGOMERY,20125,29.1,"[1, 0.4317, 1]"
951,KS,MORRIS,20127,31.1,"[1, 0.36829999999999996, 1]"
952,KS,MORTON,20129,27.0,"[1, 0.49839999999999995, 1]"
953,KS,NEMAHA,20131,27.3,"[1, 0.4889, 1]"
954,KS,NEOSHO,20133,28.0,"[1, 0.4667, 1]"
955,KS,NESS,20135,31.6,"[1, 0.35240000000000005, 1]"
956,KS,NORTON,20137,25.3,"[1, 0.5524, 1]"
957,KS,OSAGE,20139,26.9,"[1, 0.5016, 1]"
958,KS,OSBORNE,20141,30.0,"[1, 0.4032, 1]"
959,KS,OTTAWA,20143,25.0,"[1, 0.5619000000000001, 1]"
960,KS,PAWNEE,20145,27.6,"[1, 0.47940000000000005, 1]"
961,KS,PHILLIPS,20147,28.4,"[1, 0.45399999999999996, 1]"
962,KS,POTTAWATOMIE,20149,23.6,"[1, 0.6063000000000001, 1]"
963,KS,PRATT,20151,26.0,"[1, 0.5302, 1]"
964,KS,RAWLINS,20153,31.5,"[1, 0.3556, 1]"
965,KS,RENO,20155,29.1,"[1, 0.4317, 1]"
966,KS,REPUBLIC,20157,34.3,"[1, 0.26670000000000005, 1]"
967,KS,RICE,20159,27.2,"[1, 0.4921, 1]"
968,KS,RILEY,20161,14.5,"[1, 0.8952, 1]"
969,KS,ROOKS,20163,28.0,"[1, 0.4667, 1]"
970,KS,RUSH,20165,31.0,"[1, 0.37139999999999995, 1]"
971,KS,RUSSELL,20167,28.9,"[1, 0.43810000000000004, 1]"
972,KS,SALINE,20169,23.6,"[1, 0.6063000000000001, 1]"
973,KS,SCOTT,20171,28.6,"[1, 0.4476, 1]"
974,KS,SEDGWICK,20173,22.9,"[1, 0.6286, 1]"
975,KS,SEWARD,20175,19.4,"[1, 0.7397, 1]"
976,KS,SHAWNEE,20177,26.2,"[1, 0.5238, 1]"
977,KS,SHERIDAN,20179,31.2,"[1, 0.3651, 1]"
978,KS,SHERMAN,20181,29.0,"[1, 0.43489999999999995, 1]"
979,KS,SMITH,20183,31.5,"[1, 0.3556, 1]"
980,KS,STAFFORD,20185,31.0,"[1, 0.37139999999999995, 1]"
981,KS,STANTON,20187,24.8,"[1, 0.5683, 1]"
982,KS,STEVENS,20189,23.5,"[1, 0.6094999999999999, 1]"
983,KS,SUMNER,20191,28.7,"[1, 0.4444, 1]"
984,KS,THOMAS,20193,23.2,"[1, 0.619, 1]"
985,KS,TREGO,20195,29.0,"[1, 0.43489999999999995, 1]"
986,KS,WABAUNSEE,20197,26.5,"[1, 0.5143, 1]"
987,KS,WALLACE,20199,28.3,"[1, 0.45709999999999995, 1]"
988,KS,WASHINGTON,20201,29.9,"[1, 0.4063, 1]"
989,KS,WICHITA,20203,26.3,"[1, 0.5206, 1]"
990,KS,WILSON,20205,31.4,"[1, 0.3587, 1]"
991,KS,WOODSON,20207,31.1,"[1, 0.36829999999999996, 1]"
992,KS,WYANDOTTE,20209,23.5,"[1, 0.6094999999999999, 1]"
993,KY,ADAIR,21001,30.9,"[1, 0.37460000000000004, 1]"
994,KY,ALLEN,21003,30.8,"[1, 0.3778, 1]"
995,KY,ANDERSON,21005,29.7,"[1, 0.41269999999999996, 1]"
996,KY,BALLARD,21007,32.7,"[1, 0.3175, 1]"
997,KY,BARREN,21009,33.1,"[1, 0.30479999999999996, 1]"
998,KY,BATH,21011,34.5,"[1, 0.2603, 1]"
999,KY,BELL,21013,39.0,"[1, 0.11750000000000005, 1]"
1000,KY,BOONE,21015,24.5,"[1, 0.5778, 1]"
1001,KY,BOURBON,21017,32.4,"[1, 0.32699999999999996, 1]"
1002,KY,BOYD,21019,31.5,"[1, 0.3556, 1]"
1003,KY,BOYLE,21021,29.9,"[1, 0.4063, 1]"
1004,KY,BRACKEN,21023,31.9,"[1, 0.3429, 1]"
1005,KY,BREATHITT,21025,35.5,"[1, 0.22860000000000003, 1]"
1006,KY,BRECKINRIDGE,21027,33.2,"[1, 0.3016, 1]"
1007,KY,BULLITT,21029,30.5,"[1, 0.3873, 1]"
1008,KY,BUTLER,21031,35.0,"[1, 0.24439999999999995, 1]"
1009,KY,CALDWELL,21033,32.6,"[1, 0.3206, 1]"
1010,KY,CALLOWAY,21035,25.4,"[1, 0.5492, 1]"
1011,KY,CAMPBELL,21037,28.5,"[1, 0.4508, 1]"
1012,KY,CARLISLE,21039,33.7,"[1, 0.28569999999999995, 1]"
1013,KY,CARROLL,21041,31.0,"[1, 0.37139999999999995, 1]"
1014,KY,CARTER,21043,31.7,"[1, 0.34919999999999995, 1]"
1015,KY,CASEY,21045,35.4,"[1, 0.23170000000000002, 1]"
1016,KY,CHRISTIAN,21047,25.0,"[1, 0.5619000000000001, 1]"
1017,KY,CLARK,21049,32.2,"[1, 0.33330000000000004, 1]"
1018,KY,CLAY,21051,34.1,"[1, 0.273, 1]"
1019,KY,CLINTON,21053,34.3,"[1, 0.26670000000000005, 1]"
1020,KY,CRITTENDEN,21055,33.3,"[1, 0.2984, 1]"
1021,KY,CUMBERLAND,21057,36.7,"[1, 0.1905, 1]"
1022,KY,DAVIESS,21059,27.8,"[1, 0.473, 1]"
1023,KY,EDMONSON,21061,33.7,"[1, 0.28569999999999995, 1]"
1024,KY,ELLIOTT,21063,33.8,"[1, 0.2825, 1]"
1025,KY,ESTILL,21065,35.4,"[1, 0.23170000000000002, 1]"
1026,KY,FAYETTE,21067,23.8,"[1, 0.6, 1]"
1027,KY,FLEMING,21069,32.5,"[1, 0.3238, 1]"
1028,KY,FLOYD,21071,36.0,"[1, 0.2127, 1]"
1029,KY,FRANKLIN,21073,30.0,"[1, 0.4032, 1]"
1030,KY,FULTON,21075,35.2,"[1, 0.23809999999999998, 1]"
1031,KY,GALLATIN,21077,29.4,"[1, 0.4222, 1]"
1032,KY,GARRARD,21079,33.5,"[1, 0.2921, 1]"
1033,KY,GRANT,21081,28.3,"[1, 0.45709999999999995, 1]"
1034,KY,GRAVES,21083,32.0,"[1, 0.3397, 1]"
1035,KY,GRAYSON,21085,32.4,"[1, 0.32699999999999996, 1]"
1036,KY,GREEN,21087,34.7,"[1, 0.254, 1]"
1037,KY,GREENUP,21089,34.1,"[1, 0.273, 1]"
1038,KY,HANCOCK,21091,30.7,"[1, 0.381, 1]"
1039,KY,HARDIN,21093,28.7,"[1, 0.4444, 1]"
1040,KY,HARLAN,21095,35.3,"[1, 0.2349, 1]"
1041,KY,HARRISON,21097,32.4,"[1, 0.32699999999999996, 1]"
1042,KY,HART,21099,35.6,"[1, 0.22540000000000004, 1]"
1043,KY,HENDERSON,21101,32.1,"[1, 0.3365, 1]"
1044,KY,HENRY,21103,31.7,"[1, 0.34919999999999995, 1]"
1045,KY,HICKMAN,21105,35.4,"[1, 0.23170000000000002, 1]"
1046,KY,HOPKINS,21107,31.7,"[1, 0.34919999999999995, 1]"
1047,KY,JACKSON,21109,35.8,"[1, 0.21899999999999997, 1]"
1048,KY,JEFFERSON,21111,28.9,"[1, 0.43810000000000004, 1]"
1049,KY,JESSAMINE,21113,29.5,"[1, 0.41900000000000004, 1]"
1050,KY,JOHNSON,21115,36.3,"[1, 0.20320000000000005, 1]"
1051,KY,KENTON,21117,27.1,"[1, 0.4952, 1]"
1052,KY,KNOTT,21119,37.5,"[1, 0.16510000000000002, 1]"
1053,KY,KNOX,21121,35.5,"[1, 0.22860000000000003, 1]"
1054,KY,LARUE,21123,32.9,"[1, 0.31110000000000004, 1]"
1055,KY,LAUREL,21125,30.4,"[1, 0.39049999999999996, 1]"
1056,KY,LAWRENCE,21127,33.3,"[1, 0.2984, 1]"
1057,KY,LEE,21129,36.9,"[1, 0.18410000000000004, 1]"
1058,KY,LESLIE,21131,36.5,"[1, 0.19679999999999997, 1]"
1059,KY,LETCHER,21133,36.0,"[1, 0.2127, 1]"
1060,KY,LEWIS,21135,33.5,"[1, 0.2921, 1]"
1061,KY,LINCOLN,21137,33.7,"[1, 0.28569999999999995, 1]"
1062,KY,LIVINGSTON,21139,34.3,"[1, 0.26670000000000005, 1]"
1063,KY,LOGAN,21141,34.1,"[1, 0.273, 1]"
1064,KY,LYON,21143,33.2,"[1, 0.3016, 1]"
1065,KY,MCCRACKEN,21145,29.8,"[1, 0.4095, 1]"
1066,KY,MCCREARY,21147,33.9,"[1, 0.2794, 1]"
1067,KY,MCLEAN,21149,34.0,"[1, 0.2762, 1]"
1068,KY,MADISON,21151,27.0,"[1, 0.49839999999999995, 1]"
1069,KY,MAGOFFIN,21153,36.6,"[1, 0.19369999999999998, 1]"
1070,KY,MARION,21155,31.5,"[1, 0.3556, 1]"
1071,KY,MARSHALL,21157,32.9,"[1, 0.31110000000000004, 1]"
1072,KY,MARTIN,21159,32.6,"[1, 0.3206, 1]"
1073,KY,MASON,21161,34.1,"[1, 0.273, 1]"
1074,KY,MEADE,21163,29.6,"[1, 0.41590000000000005, 1]"
1075,KY,MENIFEE,21165,35.4,"[1, 0.23170000000000002, 1]"
1076,KY,MERCER,21167,33.2,"[1, 0.3016, 1]"
1077,KY,METCALFE,21169,34.5,"[1, 0.2603, 1]"
1078,KY,MONROE,21171,35.5,"[1, 0.22860000000000003, 1]"
1079,KY,MONTGOMERY,21173,30.9,"[1, 0.37460000000000004, 1]"
1080,KY,MORGAN,21175,33.5,"[1, 0.2921, 1]"
1081,KY,MUHLENBERG,21177,33.4,"[1, 0.2952, 1]"
1082,KY,NELSON,21179,29.7,"[1, 0.41269999999999996, 1]"
1083,KY,NICHOLAS,21181,34.4,"[1, 0.26349999999999996, 1]"
1084,KY,OHIO,21183,32.8,"[1, 0.3143, 1]"
1085,KY,OLDHAM,21185,25.6,"[1, 0.5428999999999999, 1]"
1086,KY,OWEN,21187,31.7,"[1, 0.34919999999999995, 1]"
1087,KY,OWSLEY,21189,35.7,"[1, 0.22219999999999995, 1]"
1088,KY,PENDLETON,21191,29.7,"[1, 0.41269999999999996, 1]"
1089,KY,PERRY,21193,34.6,"[1, 0.2571, 1]"
1090,KY,PIKE,21195,36.5,"[1, 0.19679999999999997, 1]"
1091,KY,POWELL,21197,31.8,"[1, 0.346, 1]"
1092,KY,PULASKI,21199,32.2,"[1, 0.33330000000000004, 1]"
1093,KY,ROBERTSON,21201,35.3,"[1, 0.2349, 1]"
1094,KY,ROCKCASTLE,21203,34.2,"[1, 0.26980000000000004, 1]"
1095,KY,ROWAN,21205,27.7,"[1, 0.47619999999999996, 1]"
1096,KY,RUSSELL,21207,33.2,"[1, 0.3016, 1]"
1097,KY,SCOTT,21209,25.8,"[1, 0.5365, 1]"
1098,KY,SHELBY,21211,29.0,"[1, 0.43489999999999995, 1]"
1099,KY,SIMPSON,21213,31.4,"[1, 0.3587, 1]"
1100,KY,SPENCER,21215,28.2,"[1, 0.46030000000000004, 1]"
1101,KY,TAYLOR,21217,32.2,"[1, 0.33330000000000004, 1]"
1102,KY,TODD,21219,32.6,"[1, 0.3206, 1]"
1103,KY,TRIGG,21221,34.0,"[1, 0.2762, 1]"
1104,KY,TRIMBLE,21223,31.6,"[1, 0.35240000000000005, 1]"
1105,KY,UNION,21225,31.2,"[1, 0.3651, 1]"
1106,KY,WARREN,21227,23.8,"[1, 0.6, 1]"
1107,KY,WASHINGTON,21229,32.3,"[1, 0.33020000000000005, 1]"
1108,KY,WAYNE,21231,35.7,"[1, 0.22219999999999995, 1]"
1109,KY,WEBSTER,21233,33.1,"[1, 0.30479999999999996, 1]"
1110,KY,WHITLEY,21235,31.6,"[1, 0.35240000000000005, 1]"
1111,KY,WOLFE,21237,38.0,"[1, 0.1492, 1]"
1112,KY,WOODFORD,21239,30.2,"[1, 0.39680000000000004, 1]"
1113,LA,ACADIA PARISH,22001,27.6,"[1, 0.47940000000000005, 1]"
1114,LA,ALLEN PARISH,22003,26.9,"[1, 0.5016, 1]"
1115,LA,ASCENSION PARISH,22005,22.9,"[1, 0.6286, 1]"
1116,LA,ASSUMPTION PARISH,22007,28.7,"[1, 0.4444, 1]"
1117,LA,AVOYELLES PARISH,22009,28.8,"[1, 0.4413, 1]"
1118,LA,BEAUREGARD PARISH,22011,27.6,"[1, 0.47940000000000005, 1]"
1119,LA,BIENVILLE PARISH,22013,33.7,"[1, 0.28569999999999995, 1]"
1120,LA,BOSSIER PARISH,22015,25.9,"[1, 0.5333, 1]"
1121,LA,CADDO PARISH,22017,27.7,"[1, 0.47619999999999996, 1]"
1122,LA,CALCASIEU PARISH,22019,26.0,"[1, 0.5302, 1]"
1123,LA,CALDWELL PARISH,22021,30.9,"[1, 0.37460000000000004, 1]"
1124,LA,CAMERON PARISH,22023,27.4,"[1, 0.4857, 1]"
1125,LA,CATAHOULA PARISH,22025,29.4,"[1, 0.4222, 1]"
1126,LA,CLAIBORNE PARISH,22027,31.0,"[1, 0.37139999999999995, 1]"
1127,LA,CONCORDIA PARISH,22029,30.0,"[1, 0.4032, 1]"
1128,LA,DE SOTO PARISH,22031,30.8,"[1, 0.3778, 1]"
1129,LA,EAST BATON ROUGE PARISH,22033,23.5,"[1, 0.6094999999999999, 1]"
1130,LA,EAST CARROLL PARISH,22035,32.0,"[1, 0.3397, 1]"
1131,LA,EAST FELICIANA PARISH,22037,30.1,"[1, 0.4, 1]"
1132,LA,EVANGELINE PARISH,22039,29.2,"[1, 0.4286, 1]"
1133,LA,FRANKLIN PARISH,22041,31.4,"[1, 0.3587, 1]"
1134,LA,GRANT PARISH,22043,27.4,"[1, 0.4857, 1]"
1135,LA,IBERIA PARISH,22045,26.4,"[1, 0.5175000000000001, 1]"
1136,LA,IBERVILLE PARISH,22047,27.9,"[1, 0.4698, 1]"
1137,LA,JACKSON PARISH,22049,31.7,"[1, 0.34919999999999995, 1]"
1138,LA,JEFFERSON PARISH,22051,28.1,"[1, 0.4635, 1]"
1139,LA,JEFFERSON DAVIS PARISH,22053,30.3,"[1, 0.39370000000000005, 1]"
1140,LA,LAFAYETTE PARISH,22055,23.1,"[1, 0.6222, 1]"
1141,LA,LAFOURCHE PARISH,22057,26.4,"[1, 0.5175000000000001, 1]"
1142,LA,LA SALLE PARISH,22059,28.4,"[1, 0.45399999999999996, 1]"
1143,LA,LINCOLN PARISH,22061,23.1,"[1, 0.6222, 1]"
1144,LA,LIVINGSTON PARISH,22063,26.6,"[1, 0.5111, 1]"
1145,LA,MADISON PARISH,22065,30.4,"[1, 0.39049999999999996, 1]"
1146,LA,MOREHOUSE PARISH,22067,31.9,"[1, 0.3429, 1]"
1147,LA,NATCHITOCHES PARISH,22069,28.1,"[1, 0.4635, 1]"
1148,LA,ORLEANS PARISH,22071,22.7,"[1, 0.6349, 1]"
1149,LA,OUACHITA PARISH,22073,27.3,"[1, 0.4889, 1]"
1150,LA,PLAQUEMINES PARISH,22075,25.4,"[1, 0.5492, 1]"
1151,LA,POINTE COUPEE PARISH,22077,30.8,"[1, 0.3778, 1]"
1152,LA,RAPIDES PARISH,22079,29.7,"[1, 0.41269999999999996, 1]"
1153,LA,RED RIVER PARISH,22081,31.7,"[1, 0.34919999999999995, 1]"
1154,LA,RICHLAND PARISH,22083,30.8,"[1, 0.3778, 1]"
1155,LA,SABINE PARISH,22085,32.0,"[1, 0.3397, 1]"
1156,LA,ST. BERNARD PARISH,22087,25.5,"[1, 0.546, 1]"
1157,LA,ST. CHARLES PARISH,22089,25.1,"[1, 0.5587, 1]"
1158,LA,ST. HELENA PARISH,22091,33.4,"[1, 0.2952, 1]"
1159,LA,ST. JAMES PARISH,22093,27.7,"[1, 0.47619999999999996, 1]"
1160,LA,ST. JOHN THE BAPTIST PARISH,22095,27.7,"[1, 0.47619999999999996, 1]"
1161,LA,ST. LANDRY PARISH,22097,29.8,"[1, 0.4095, 1]"
1162,LA,ST. MARTIN PARISH,22099,28.5,"[1, 0.4508, 1]"
1163,LA,ST. MARY PARISH,22101,28.8,"[1, 0.4413, 1]"
1164,LA,ST. TAMMANY PARISH,22103,26.6,"[1, 0.5111, 1]"
1165,LA,TANGIPAHOA PARISH,22105,29.0,"[1, 0.43489999999999995, 1]"
1166,LA,TENSAS PARISH,22107,36.9,"[1, 0.18410000000000004, 1]"
1167,LA,TERREBONNE PARISH,22109,26.0,"[1, 0.5302, 1]"
1168,LA,UNION PARISH,22111,32.0,"[1, 0.3397, 1]"
1169,LA,VERMILION PARISH,22113,28.1,"[1, 0.4635, 1]"
1170,LA,VERNON PARISH,22115,24.6,"[1, 0.5746, 1]"
1171,LA,WASHINGTON PARISH,22117,32.2,"[1, 0.33330000000000004, 1]"
1172,LA,WEBSTER PARISH,22119,32.6,"[1, 0.3206, 1]"
1173,LA,WEST BATON ROUGE PARISH,22121,26.0,"[1, 0.5302, 1]"
1174,LA,WEST CARROLL PARISH,22123,32.0,"[1, 0.3397, 1]"
