,FEI Number,Legal Name,Ignore,Website,AddressProvided,City,State,Zip,Country/Area,Fiscal Year,Inspection ID,Posted Citations,Inspection End Date,Classification,Project Area,Product Type,FMD-145 Date
414,3004147742.0,Oregon Health & Science University,-,https://www.ohsu.edu/,-,Portland,Oregon,97239,United States,2022.0,1164356.0,No,3/8/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
945,2246948.0,"Cryo-Cell International, Inc",yes,-,-,Oldsmar,Florida,34677,United States,2022.0,1165696.0,No,3/16/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3040,3003369735.0,Ann & Robert H Lurie Children's Hospital of Chicago,yes,https://www.luriechildrens.org/,-,Chicago,Illinois,60611,United States,2022.0,1173961.0,No,5/18/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
999,3003945119.0,Delaware Valley Institute of Fertility & Genetics,yes,-,-,Marlton,New Jersey,8053,United States,2022.0,1163836.0,No,2/22/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
362,3005381997.0,LifeNet Health,yes,https://www.lifenethealth.org/,-,Virginia Beach,Virginia,23455,United States,2022.0,1164026.0,No,2/24/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3087,3003646540.0,"Unicare Biomedical, Inc.",yes,https://www.unicarebiomedical.com/,-,Laguna Hills,California,92653,United States,2022.0,1169384.0,No,5/11/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3059,3015932579.0,"Cell Therapy and Graft Engineering, RUSH University Medical Center",yes,https://www.rush.edu/,-,Chicago,Illinois,60612,United States,2022.0,1175099.0,No,5/25/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
44,3001236642.0,Advancing Sight Network,yes,https://advancingsight.org/,-,Birmingham,Alabama,35209,United States,2022.0,1170771.0,No,5/26/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2137,3012342784.0,Reina Medical Solutions,yes,-,-,Hinckley,Ohio,44233,United States,2022.0,1156363.0,No,11/3/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2093,3010135946.0,"Poma Fertility, LLC",yes,-,-,Kirkland,Washington,98034,United States,2022.0,1156038.0,No,10/28/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1266,3018118424.0,Global Premier Fertility Orange County LLC,yes,-,-,Newport Beach,California,92663,United States,2022.0,1155051.0,No,10/8/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
719,3019301545.0,"Boston IVF, The New Hampshire Center",yes,-,-,Bedford,New Hampshire,3110,United States,2022.0,1160246.0,No,12/2/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1003,3001237746.0,Dental Health Products Inc.,yes,-,-,New Franken,Wisconsin,54229,United States,2022.0,1170921.0,No,5/2/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1269,3010436541.0,Gold Coast IVF,yes,-,-,Woodbury,New York,11797,United States,2022.0,1162321.0,No,2/14/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2126,2571104.0,Reading Hospital,yes,-,-,West Reading,Pennsylvania,19611,United States,2022.0,1170357.0,No,5/11/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3084,3017871794.0,UMASS Memorial Hospital,yes,https://www.ummhealth.org/,-,Worcester,Massachusetts,1605,United States,2022.0,1155541.0,No,10/12/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3070,3005339885.0,"Sutter Medical Center, Sacramento",yes,https://www.sutterhealth.org/smcs,-,Sacramento,California,95816,United States,2022.0,1158613.0,No,12/3/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2507,3018735656.0,Spring Fertility New York,yes,-,-,New York,New York,10036,United States,2022.0,1154304.0,No,10/7/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3060,3005043101.0,Sanford Health Reproductive Medicine Institute,yes,https://www.sanfordhealth.org,-,Fargo,North Dakota,58104,United States,2022.0,1172544.0,No,5/31/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
710,3010149285.0,Boston IVF at The Women's Hospital,yes,-,-,Newburgh,Indiana,47630,United States,2022.0,1168585.0,No,4/5/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2578,3012706615.0,"The Fertility Center of New Mexico, LLC",yes,-,-,Albuquerque,New Mexico,87106,United States,2022.0,1162424.0,No,2/10/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2498,1872175.0,Spectrum Health Hospitals,yes,-,-,Grand Rapids,Michigan,49503,United States,2022.0,1161179.0,No,12/3/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
38,3004849839.0,"Vitalife, Inc.",yes,http://www.vitalife-inc.com,-,San Juan,Puerto Rico,927,United States,2022.0,1170934.0,No,5/19/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3063,3014256090.0,Shady Grove Fertility of Pennsylvania,yes,https://www.shadygrovefertility.com/pennsylvania/,-,Warrington,Pennsylvania,18976,United States,2022.0,1171370.0,No,5/26/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3062,3010646515.0,"Shady Grove Fertility Center of Pennsylvania, PLLC",yes,https://www.shadygrovefertility.com/pennsylvania/,-,Mechanicsburg,Pennsylvania,17050,United States,2022.0,1171769.0,No,6/2/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2495,3004018637.0,Special Procedures Laboratory,yes,-,-,Houston,Texas,77030,United States,2022.0,1167946.0,No,4/20/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3061,3005667781.0,Shady Grove Reproductive Science Center PC,yes,https://www.shadygrovefertility.com/locations/virginia/leesburg-fertility-center/,-,Leesburg,Virginia,20176,United States,2022.0,1173126.0,No,6/2/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2071,3015136849.0,"Peter Charles Klatsky, M.D., Inc.",yes,-,-,Oakland,California,94612,United States,2022.0,1166059.0,No,3/23/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3039,3017723221.0,Gonadal Tissue Processing Ste Ann & Robert H Lurie Childrens Hospital of Chicago,yes,https://www.luriechildrens.org,-,Chicago,Illinois,60611,United States,2022.0,1173713.0,No,5/20/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
9,3005235489.0,Innotek Medical Products Inc.,-,http://innotekmedical.com/,-,Oak Brook,Illinois,60523,United States,2022.0,1171773.0,No,6/9/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013,3003651453.0,HonorBridge,yes,https://www.honorbridge.org/,-,Winston Salem,North Carolina,27103,United States,2022.0,1158004.0,No,12/2/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
682,3014254014.0,Birth Tissue Recovery,yes,-,-,Raleigh,North Carolina,27610,United States,2022.0,1158171.0,No,10/21/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011,3001451643.0,Gift of Hope - Organ & Tissue Donor Network,yes,https://www.giftofhope.org/,-,Itasca,Illinois,60143,United States,2022.0,1165906.0,No,3/24/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
360,3018120243.0,LifeNet Health (Sabre Street),yes,https://www.lifenethealth.org,-,Virginia Beach,Virginia,23452,United States,2022.0,1173687.0,No,5/31/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2052,3005681141.0,Park Avenue Fertility and Reproductive Medicine,yes,-,-,Trumbull,Connecticut,6611,United States,2022.0,1163438.0,No,2/24/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
347,1000526836.0,Laboratory Corp. of America,yes,https://www.labcorp.com/,-,Raritan,New Jersey,8869,United States,2022.0,1173018.0,No,6/15/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3103,3010292857.0,Wright Medical Technology Inc,yes,https://www.wright.com/,-,Columbus,Ohio,43229,United States,2022.0,1167816.0,No,4/14/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3104,3009378925.0,"Wright Medical Technology, Inc.",yes,https://www.wright.com/,-,Orlando,Florida,32822,United States,2022.0,1172462.0,No,6/15/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
469,3019582795.0,Texas Procurement LLC,yes,https://www.texasprocurement.org/,-,River Oaks,Texas,76114,United States,2022.0,1163550.0,No,2/25/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3002,1070647.0,Emory Decatur Hospital,yes,https://www.emoryhealthcare.org/locations/hospitals/emory-decatur-hospital/index.html,-,Decatur,Georgia,30033,United States,2022.0,1172581.0,No,6/8/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
677,3015969109.0,Biothread Dental Implants Inc,yes,-,-,Palmetto Bay,Florida,33157,United States,2022.0,1165612.0,No,3/23/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3105,3005956797.0,"Wright Medical Technology, Inc. - District Service Center - St. Louis",yes,https://www.wright.com/,-,Fenton,Missouri,63026,United States,2022.0,1173188.0,No,6/14/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3106,3017451050.0,Xytex Laboratories,yes,https://www.xytex.com/ ,-,Marietta,Georgia,30060,United States,2022.0,1175637.0,No,7/13/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
94,3017876253.0,Fellow Health Inc,-,https://fellowhealthpartners.com/,-,San Leandro,California,94577,United States,2022.0,1155132.0,No,10/7/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
95,3016678087.0,FMCNA Fresno,-,https://fmcna.com/,-,Fresno,California,93711,United States,2022.0,1155877.0,No,10/26/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1354,3008286979.0,"Hudson Valley Fertility, PLLC",yes,-,-,Fishkill,New York,12524,United States,2022.0,1170360.0,No,5/20/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
405,3005587376.0,Northwell Health Laboratories,-,https://www.northwell.edu/northwell-health-labs,-,Little Neck,New York,11362,United States,2022.0,1166884.0,No,4/6/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2639,3010213165.0,Tri County Surgery Center,yes,-,-,Thousand Oaks,California,91361,United States,2022.0,1159952.0,No,12/28/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2547,3009882464.0,"Synergy Health AST, LLC",yes,-,-,Saxonburg,Pennsylvania,16056,United States,2022.0,1171195.0,No,5/26/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3074,1570988.0,The Christ Hospital Health Network,yes,https://www.thechristhospitalcr.com/,-,Cincinnati,Ohio,45219,United States,2022.0,1164977.0,No,3/15/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
936,3003947149.0,CRM Alabama LLC,yes,-,-,Mobile,Alabama,36607,United States,2022.0,1168733.0,No,4/19/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2064,3019747076.0,"Peach State Medical Practice, P.C.",yes,-,-,Austin,Texas,78701,United States,2022.0,1155104.0,No,10/14/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3026,3008773451.0,Reproductive Medicine Associates of Philadelphia,yes,https://www.jeffersonhealth.org/clinical-specialties/reproductive-medicine-associates.html,-,King of Prussia,Pennsylvania,19406,United States,2022.0,1172209.0,No,6/10/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
942,3003409897.0,Cryobiology Inc,yes,-,-,Columbus,Ohio,43214,United States,2022.0,1158137.0,No,11/30/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3025,3003926603.0,Center for Reproductive Medicine,yes,https://www.ivforlando.com/,-,Winter Park,Florida,32789,United States,2022.0,1171489.0,No,6/2/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2069,3012084065.0,Peter Charles Klatsky MD Inc,yes,-,-,San Francisco,California,94109,United States,2022.0,1163644.0,No,2/17/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3030,3008415648.0,"KryoCal, LLC dba Kryosphere",yes,https://www.kryosphere.com/,-,Cary,North Carolina,27513,United States,2022.0,1165587.0,No,2/17/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
77,3013535496.0,"Arms, Inc.",yes,https://armsmedical.com/,-,Cooper City,Florida,33328,United States,2022.0,1157655.0,No,11/3/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
455,3017892518.0,Stryker Puerto Rico Sales LLC,-,https://www.stryker.com/,-,San Juan,Puerto Rico,918,United States,2022.0,1157182.0,No,10/29/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2169,1000451317.0,Reproductive Health Center,yes,-,-,Tucson,Arizona,85712,United States,2022.0,1158391.0,No,12/1/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2070,3018115670.0,"Peter Charles Klatsky, M.D., Inc.",yes,-,-,San Francisco,California,94105,United States,2022.0,1167160.0,No,4/11/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2616,3020118190.0,Thread Labs Santa Barbara LLC,yes,-,-,Santa Barbara,California,93105,United States,2022.0,1171403.0,No,5/24/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3034,1272759.0,"Yale New Haven Health, Lawrence & Memorial Hospital",yes,https://www.lmhospital.org/,-,New London,Connecticut,6320,United States,2022.0,1165909.0,No,3/25/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2477,3014323811.0,Southern Edge Orthopaedics,yes,-,-,Jupiter,Florida,33477,United States,2022.0,1162462.0,No,2/16/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2348,3010630953.0,"Seattle Reproductive Medicine, Inc., P.S.",yes,-,-,Spokane Valley,Washington,99216,United States,2021.0,1144555.0,No,6/16/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1936,3012839551.0,"North Texas Male Infertility Center, P.A.",yes,-,-,Frisco,Texas,75034,United States,2021.0,1146034.0,No,7/9/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2361,3011742779.0,Seattle Sperm Bank LLC,yes,-,-,Tempe,Arizona,85281,United States,2021.0,1148522.0,No,8/4/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2768,3014420061.0,Wilmington Reproductive Laboratories,yes,-,-,Wilmington,North Carolina,28403,United States,2021.0,1153385.0,No,8/26/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1511,3000718788.0,"Kentucky Organ Donor Affiliates, Inc.",yes,-,-,Louisville,Kentucky,40223,United States,2021.0,1153971.0,No,9/29/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2760,3004557352.0,We Are Sharing Hope SC,yes,-,-,West Columbia,South Carolina,29169,United States,2021.0,1146213.0,No,7/9/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
406,3014617030.0,"Novartis Gene Therapies, Inc.",yes,https://www.novartis.com/about/innovative-medicines/novartis-pharmaceuticals/novartis-gene-therapies,-,San Diego,California,92121,United States,2021.0,1155029.0,No,8/27/2021,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
978,3000718308.0,DCI Donor Services,yes,-,-,West Sacramento,California,95691,United States,2021.0,1151792.0,No,8/31/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
979,3000215344.0,DCI Donor Services,yes,-,-,Albuquerque,New Mexico,87102,United States,2021.0,1145969.0,No,6/25/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1749,3003941306.0,MFF LLC,yes,-,-,Scottsdale,Arizona,85260,United States,2021.0,1140539.0,No,4/12/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
260,1000100754.0,Aziyo Biologics Inc,yes,https://www.aziyo.com/,-,Richmond,California,94804,United States,2021.0,1145973.0,No,6/25/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1519,3013157033.0,KLEB Inc,yes,-,-,Louisville,Kentucky,40202,United States,2021.0,1148296.0,No,7/28/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2525,3004355298.0,"Stem Cell Cryo Bank, LLC / SFBMSCTI",yes,-,-,Boynton Beach,Florida,33437,United States,2021.0,1147032.0,No,7/21/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
407,3015542130.0,Nutek Bravo LLC,yes,https://www.nutekbravo.com/,-,Hayward,California,94545,United States,2021.0,1147798.0,No,7/22/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2346,3016678430.0,Seattle Reproductive Medicine Inc P.S.,yes,-,-,Everett,Washington,98204,United States,2021.0,1142344.0,No,5/13/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2771,3005668083.0,Women's Fertility and Health Center,yes,-,-,Rockville,Maryland,20850,United States,2021.0,1148838.0,No,7/19/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1118,3016687850.0,Ferny,yes,-,-,New York,New York,10019,United States,2021.0,1150471.0,No,8/30/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2387,3009811950.0,"Shady Grove Fertility Center of Pennsylvania , PLLC",yes,-,-,Lancaster,Pennsylvania,17601,United States,2021.0,1152967.0,No,8/31/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
