,Legal Name,City,State,Zip,Country/Area,lat,lon,display,address
148,Biograft Transplant Services Inc,Houston,Texas,77025,United States,29.690817975551468,-95.42766034779412,"Houston, Harris County, Texas, 77025, United States","77025 , Houston , Texas"
149,"Biologica Technologies, LLC",Carlsbad,California,92008,United States,33.15459300100365,-117.33109556872265,"Carlsbad, San Diego County, California, 92008, United States","92008 , Carlsbad , California"
150,"Biomet West, Inc.",Murray,Utah,84107,United States,40.646225512456745,-111.8869612480969,"Murray, Salt Lake County, Utah, 84107, United States","84107 , Murray , Utah"
151,Biothread Dental Implants Inc,Palmetto Bay,Florida,33157,United States,25.60639884265181,-80.34884571765784,"Palmetto Bay, Miami-Dade County, Florida, 33157, United States","33157 , Palmetto Bay , Florida"
152,"Biovex, Inc.",Woburn,Massachusetts,1801,United States,42.4792618,-71.1522766,"Woburn, Middlesex County, Massachusetts, 01801, United States","1801 , Woburn , Massachusetts"
153,"Birth Biologic, LLC",Stilwell,Kansas,66085,United States,0.0,0.0,0,"66085 , Stilwell , Kansas"
154,"Birth Tissue Donor Services of TN, Inc.",Blountville,Tennessee,37617,United States,36.533767,-82.33343531171823,"Blountville, Sullivan County, Tennessee, 37617, United States","37617 , Blountville , Tennessee"
155,Birth Tissue Donor Services of Tennessee,Clarksville,Tennessee,37043,United States,36.51465372803618,-87.26560849651163,"Clarksville, Montgomery County, Tennessee, 37043, United States","37043 , Clarksville , Tennessee"
156,Birth Tissue Donor Services of Tennessee Inc,Cookeville,Tennessee,38501,United States,36.188068694117646,-85.51977510196079,"Cookeville, Putnam County, Tennessee, 38501, United States","38501 , Cookeville , Tennessee"
157,"Birth Tissue Recovery, LLC",Grand Rapids,Michigan,49503,United States,42.963107794251336,-85.6616826855615,"Grand Rapids, Kent County, Michigan, 49503, United States","49503 , Grand Rapids , Michigan"
158,BloodCenter of Wisconsin Inc. Wisconsin Tissue Bank,Middleton,Wisconsin,53562,United States,43.10411356980057,-89.50676742635328,"Middleton, Dane County, Wisconsin, 53562, United States","53562 , Middleton , Wisconsin"
159,"BloodSource, Inc.",Mather,California,95655,United States,38.5700348,-121.30607520720795,"California State Office of Emergency Services, 3650, Schriever Avenue, Mather, Rancho Cordova, Sacramento County, California, 95655, United States","95655 , Mather , California"
160,Bloom Reproductive Institute,Scottsdale,Arizona,85258,United States,33.601489650000005,-111.8493395463428,"Central Arizona Project Canal, Taliesin West, Scottsdale, Maricopa County, Arizona, United States","85258 , Scottsdale , Arizona"
161,"Bluegrass Fertility Center, Inc.",Lexington,Kentucky,40509,United States,38.00937577570247,-84.4237072246281,"Lexington, Fayette County, Kentucky, 40509, United States","40509 , Lexington , Kentucky"
162,Blythe Enterprises Inc,Hoschton,Georgia,30548,United States,34.096496,-83.7612839,"Hoschton, Jackson County, Georgia, United States","30548 , Hoschton , Georgia"
163,Bon Secours - St. Francis Hospital Blood Bank,Charleston,South Carolina,29414,United States,32.81875425337423,-80.05368221411044,"Charleston, Charleston County, South Carolina, 29414, United States","29414 , Charleston , South Carolina"
164,Boston IVF,Waltham,Massachusetts,2451,United States,42.3756401,-71.2358004,"Waltham, Middlesex County, Massachusetts, United States","2451 , Waltham , Massachusetts"
165,"Boston IVF - CRMI Holding, LLC",Stoneham,Massachusetts,2180,United States,42.4802635,-71.0993581,"Stoneham, Middlesex County, Massachusetts, 02180, United States","2180 , Stoneham , Massachusetts"
166,Boston IVF at The Women's Hospital,Newburgh,Indiana,47630,United States,37.9456824,-87.4046571,"Newburgh, Warrick County, Indiana, United States","47630 , Newburgh , Indiana"
167,"Boston IVF, Inc. LLC",Lexington,Massachusetts,2420,United States,42.41405524356147,-71.2339491376992,"2420, Lexington Ridge Drive, Lexington, Middlesex County, Massachusetts, 02421, United States","2420 , Lexington , Massachusetts"
168,"Boston IVF, Inc. The Maine Center",S Portland,Maine,4106,United States,45.4132305,-122.62012419060528,"4106, Southeast View Acres Road, Oak Grove, Portland, Clackamas County, Oregon, 97267, United States","4106 , S Portland , Maine"
169,"Boston IVF, The New Hampshire Center",Bedford,New Hampshire,3110,United States,42.91711585,-71.45704521869507,"Hampshire Green, Bedford, Hillsborough County, New Hampshire, United States","3110 , Bedford , New Hampshire"
170,Boston IVF-The Arizona Center,Scottsdale,Arizona,85258,United States,33.601489650000005,-111.8493395463428,"Central Arizona Project Canal, Taliesin West, Scottsdale, Maricopa County, Arizona, United States","85258 , Scottsdale , Arizona"
171,Brigham And Women's Hospital,Boston,Massachusetts,2115,United States,42.11482100352973,-71.23992621762432,"2115, Boston Providence Highway, Walpole, Norfolk County, Massachusetts, 02081, United States","2115 , Boston , Massachusetts"
172,Brooks Life Sciences,El Segundo,California,90245,United States,33.923889898551955,-118.41080836305366,"El Segundo, Los Angeles County, California, 90245, United States","90245 , El Segundo , California"
173,"Brown Urology, Inc.",Providence,Rhode Island,2905,United States,41.780206,-71.4087604910087,"Rose Island, Providence, Providence County, Rhode Island, United States","2905 , Providence , Rhode Island"
174,"Burkhart Dental Supply Co, The",Lakewood,Washington,98499,United States,47.161462785714285,-122.50638157922076,"Lakewood, Pierce County, Washington, 98499, United States","98499 , Lakewood , Washington"
175,"C.G. Laboratories, Inc.",Granbury,Texas,76048,United States,32.43115943252212,-97.78875258108408,"Granbury, Hood County, Texas, 76048, United States","76048 , Granbury , Texas"
176,C.R. Bard Inc,Covington,Georgia,30014,United States,33.578557826807234,-83.84456001957831,"Covington, Newton County, Georgia, 30014, United States","30014 , Covington , Georgia"
177,CARE for the Bay Area,Los Gatos,California,95032,United States,37.213697,-121.9821641,"California Province of the Society of Jesus Jesuit Center Library, College Avenue, Los Gatos, Santa Clara County, California, 95030, United States","95032 , Los Gatos , California"
178,CBR Systems Inc,Tucson,Arizona,85756,United States,32.0670737,-110.8665785,"Arizona State Prison Complex – Tucson, South Wilmot Road, Tucson, Pima County, Arizona, 85756, United States","85756 , Tucson , Arizona"
179,"CCB DEB, LLC",Rockville,Maryland,20850,United States,39.091220046581874,-77.17062372615263,"Rockville, Montgomery County, Maryland, 20850, United States","20850 , Rockville , Maryland"
180,CCB-MCB LLC,New York,New York,10017,United States,40.7127281,-74.0060152,"City of New York, New York, United States","10017 , New York , New York"
181,CCB-NWC LLC,Pullman,Washington,99163,United States,46.74221457910448,-117.16853164149254,"Pullman, Whitman County, Washington, 99163, United States","99163 , Pullman , Washington"
182,"CCRM Boston, PLLC",Newton,Massachusetts,2459,United States,42.235359,-71.826098,"Newton, Worcester, Worcester County, Massachusetts, 01603, United States","2459 , Newton , Massachusetts"
183,CCRM DFW,Frisco,Texas,75034,United States,33.13941946434245,-96.84132154060018,"Frisco, Collin County, Texas, 75034, United States","75034 , Frisco , Texas"
184,CCRM Fertility Northern Virginia,Vienna,Virginia,22182,United States,38.9013729,-77.2651762,"Vienna, Fairfax County, Virginia, 22180, United States","22182 , Vienna , Virginia"
185,CCRM Houston,Houston,Texas,77024,United States,29.7827179,-95.5568654,"Taste of Texas, Town and Country Way, Houston, Harris County, Texas, 77024, United States","77024 , Houston , Texas"
186,CCRM Minneapolis,Edina,Minnesota,55435,United States,44.88087631196078,-93.33766134686276,"Edina, Hennepin County, Minnesota, 55435, United States","55435 , Edina , Minnesota"
187,CCRM New York,New York,New York,10019,United States,40.7127281,-74.0060152,"City of New York, New York, United States","10019 , New York , New York"
188,CCRM San Francisco,Menlo Park,California,94025,United States,37.453773920165744,-122.18075532983424,"Menlo Park, San Mateo County, California, 94025, United States","94025 , Menlo Park , California"
189,CDC Medical LLC,Columbus,Ohio,43215,United States,39.97019849205298,-83.00356617678808,"Columbus, Franklin County, Ohio, 43215, United States","43215 , Columbus , Ohio"
190,CITAGENIX INC,Milford,Michigan,48381,United States,0.0,0.0,0,"48381 , Milford , Michigan"
191,CNY Fertility Colorado PLLC,Colorado Springs,Colorado,80910,United States,38.81605862622951,-104.77444941639344,"Colorado Springs, El Paso County, Colorado, 80910, United States","80910 , Colorado Springs , Colorado"
192,CORD:USE Cord Blood Bank,Orlando,Florida,32810,United States,28.5421109,-81.3790304,"Orlando, Orange County, Florida, United States","32810 , Orlando , Florida"
193,"CPM Medical Consultants, LLC",Richardson,Texas,75080,United States,32.96447653250249,-96.74092492662014,"Richardson, Dallas County, Texas, 75080, United States","75080 , Richardson , Texas"
194,CRA Biotech LLC.,Saint Simons Island,Georgia,31522,United States,31.1505097,-81.3695404,"Saint Simons Island, Saint Simons, Glynn County, Georgia, 31522, United States","31522 , Saint Simons Island , Georgia"
195,CRM Alabama LLC,Mobile,Alabama,36607,United States,30.696533100906343,-88.0997515060423,"Mobile, Mobile County, Alabama, 36607, United States","36607 , Mobile , Alabama"
196,"CT Fertility, PC",Trumbull,Connecticut,6611,United States,42.380063,-76.643085,"Connecticut Hill Road, Trumbull Corners, Town of Newfield, Tompkins County, New York, United States","6611 , Trumbull , Connecticut"
197,CTL Medical Corporation,Addison,Texas,75001,United States,32.94910312882562,-96.84216764590748,"Addison, Dallas County, Texas, 75001, United States","75001 , Addison , Texas"
198,Cabell Huntington Hospital,Huntington,West Virginia,25701,United States,38.411259285860304,-82.43933390114992,"Huntington, Cabell County, West Virginia, 25701, United States","25701 , Huntington , West Virginia"
199,"Cade Medical, Inc.",Temecula,California,92590,United States,33.50968511219512,-117.16716302682929,"Temecula, Riverside County, California, 92590, United States","92590 , Temecula , California"
200,California Center For Reproductive Sciences,Encinitas,California,92024,United States,33.054257447886776,-117.26937075721814,"Encinitas, San Diego County, California, 92024, United States","92024 , Encinitas , California"
201,California Fertility Clinics LLC,Los Angeles,California,90036,United States,33.9419393,-118.43808037530732,"LAX El Segundo Dunes Preserve, Playa del Rey, Los Angeles, Los Angeles County, California, United States","90036 , Los Angeles , California"
202,California Fertility Experts,San Diego,California,92121,United States,32.900813062685096,-117.19246019723596,"San Diego, San Diego County, California, 92121, United States","92121 , San Diego , California"
203,California Fertility Partners,Los Angeles,California,90025,United States,33.9419393,-118.43808037530732,"LAX El Segundo Dunes Preserve, Playa del Rey, Los Angeles, Los Angeles County, California, United States","90025 , Los Angeles , California"
204,California IVF Fertility Center,Sacramento,California,95833,United States,38.61510521666667,-121.5029759,"Sacramento, Sacramento County, California, 95833, United States","95833 , Sacramento , California"
205,California Transplant Services Inc,Carlsbad,California,92008,United States,33.15459300100365,-117.33109556872265,"Carlsbad, San Diego County, California, 92008, United States","92008 , Carlsbad , California"
206,Camber Spine Technologies,King Of Prussia,Pennsylvania,19406,United States,40.0888834420068,-75.37196396309524,"King of Prussia, Upper Merion Township, Montgomery County, Pennsylvania, 19406, United States","19406 , King Of Prussia , Pennsylvania"
207,Caperton Fertility Institute LLC,Albuquerque,New Mexico,87109,United States,35.21287095,-106.71324849574629,"Joe M. Lucero Hillside, Albuquerque, Bernalillo County, New Mexico, United States","87109 , Albuquerque , New Mexico"
208,"Captiva Spine, Inc",Jupiter,Florida,33477,United States,26.92065174317181,-80.07816978722468,"Jupiter, Palm Beach County, Florida, 33477, United States","33477 , Jupiter , Florida"
209,Cardinal Health dba Specialty Pharmaceutical Services,La Vergne,Tennessee,37086,United States,36.01523874564102,-86.56421238948718,"La Vergne, Rutherford County, Tennessee, 37086, United States","37086 , La Vergne , Tennessee"
210,Carilion Clinic Reproductive Medicine and Fertility,Roanoke,Virginia,24016,United States,37.27094614024768,-79.94930497863777,"Roanoke, Virginia, 24016, United States","24016 , Roanoke , Virginia"
211,"Carolina Conceptions, PA",Raleigh,North Carolina,27607,United States,35.80023471623377,-78.70691701103895,"Raleigh, Wake County, North Carolina, 27607, United States","27607 , Raleigh , North Carolina"
212,Carolina Donor Services,Durham,North Carolina,27707,United States,35.95906217374377,-78.93871488646431,"Durham, Durham County, North Carolina, 27707, United States","27707 , Durham , North Carolina"
213,Carolinas Cord Blood Bank,Durham,North Carolina,27705,United States,36.017023274320884,-78.95891160610759,"Durham, Durham County, North Carolina, 27705, United States","27705 , Durham , North Carolina"
214,Carolinas Fertility Institute,Winston Salem,North Carolina,27103,United States,36.06391108983254,-80.30756845538278,"Winston-Salem, Forsyth County, North Carolina, 27103, United States","27103 , Winston Salem , North Carolina"
215,Carolinas Medical Center - Women's Institute,Charlotte,North Carolina,28204,United States,35.2115703490566,-80.83959222853774,"Charlotte, Mecklenburg County, North Carolina, 28204, United States","28204 , Charlotte , North Carolina"
216,Case Medical Incorporated,Maumee,Ohio,43537,United States,41.57796364435076,-83.6800440752108,"Maumee, Lucas County, Ohio, 43537, United States","43537 , Maumee , Ohio"
217,Catalent Maryland,Baltimore,Maryland,21201,United States,39.29515815203904,-76.62187465086768,"Baltimore, Maryland, 21201, United States","21201 , Baltimore , Maryland"
218,Catalent Maryland Inc,Harmans,Maryland,21077,United States,39.1573304,-76.6966356,"Harmans, Anne Arundel County, Maryland, 21077, United States","21077 , Harmans , Maryland"
219,"Catalyst Sales & Marketing, LLC",Houston,Texas,77040,United States,29.86004625,-95.52377560625678,"Bank of Texas, Northwest Freeway Frontage Road, Houston, Harris County, Texas, 77040, United States","77040 , Houston , Texas"
